can_close_early,close_time,created_time,event_ticker,exchange_index,expected_expiration_time,expiration_time,expiration_value,floor_strike,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,occurrence_datetime,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,subtitle,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title,_series_ticker
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,73299.99,0.0100,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$73,300 or above",1.0000,2026-08-20T03:05:00Z,1.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 73299.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$73,300 or above",KXBTCD-26AUG1923-T73299.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,1.00,1.00,1.0000,0.00,0.0000,0.00,"$73,300 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,73199.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$73,200 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 73199.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$73,200 or above",KXBTCD-26AUG1923-T73199.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$73,200 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,73099.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$73,100 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 73099.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$73,100 or above",KXBTCD-26AUG1923-T73099.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$73,100 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72999.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$73,000 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72999.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$73,000 or above",KXBTCD-26AUG1923-T72999.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$73,000 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72899.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,900 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72899.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,900 or above",KXBTCD-26AUG1923-T72899.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,900 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72799.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,800 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72799.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,800 or above",KXBTCD-26AUG1923-T72799.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,800 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72699.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,700 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72699.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,700 or above",KXBTCD-26AUG1923-T72699.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,700 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72599.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,600 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72599.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,600 or above",KXBTCD-26AUG1923-T72599.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,600 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72499.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,500 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72499.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,500 or above",KXBTCD-26AUG1923-T72499.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,500 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72399.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,400 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72399.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,400 or above",KXBTCD-26AUG1923-T72399.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,400 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72299.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,300 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72299.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,300 or above",KXBTCD-26AUG1923-T72299.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,300 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72199.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,200 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72199.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,200 or above",KXBTCD-26AUG1923-T72199.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,200 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,72099.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,100 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 72099.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,100 or above",KXBTCD-26AUG1923-T72099.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,100 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71999.99,0.0100,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$72,000 or above",1.0000,2026-08-20T03:05:00Z,1.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71999.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$72,000 or above",KXBTCD-26AUG1923-T71999.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,1.00,1.00,1.0000,0.00,0.0000,0.00,"$72,000 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71899.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$71,900 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71899.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$71,900 or above",KXBTCD-26AUG1923-T71899.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,900 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71799.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$71,800 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71799.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$71,800 or above",KXBTCD-26AUG1923-T71799.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,800 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71699.99,0.0100,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$71,700 or above",1.0000,2026-08-20T03:05:00Z,2025.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71699.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$71,700 or above",KXBTCD-26AUG1923-T71699.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,2025.00,2025.00,1.0000,0.00,0.0000,0.00,"$71,700 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71599.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$71,600 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71599.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$71,600 or above",KXBTCD-26AUG1923-T71599.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,600 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71499.99,0.0100,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$71,500 or above",1.0000,2026-08-20T03:05:00Z,20.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71499.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$71,500 or above",KXBTCD-26AUG1923-T71499.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,20.00,20.00,1.0000,0.00,0.0000,0.00,"$71,500 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71399.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$71,400 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71399.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$71,400 or above",KXBTCD-26AUG1923-T71399.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,400 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71299.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$71,300 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71299.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$71,300 or above",KXBTCD-26AUG1923-T71299.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,300 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71199.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$71,200 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71199.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$71,200 or above",KXBTCD-26AUG1923-T71199.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,200 or above",KXBTCD
True,2026-08-20T03:00:00Z,2026-08-18T09:00:56.751046Z,KXBTCD-26AUG1923,0,2026-08-20T03:05:00Z,2026-08-27T03:00:00Z,69261.48,71099.99,0.0000,2026-08-27T03:00:00Z,0.0000,binary,1.0000,0.0000,"$71,100 or above",1.0000,2026-08-20T03:05:00Z,0.00,2026-08-20T02:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 11 PM EDT is above 71099.99 at 11 PM EDT on Aug 19, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-08-20T03:02:54.098535Z,0.0000,finalized,greater,"$71,100 or above",KXBTCD-26AUG1923-T71099.99,"Bitcoin price on Aug 19, 2026?",2026-08-20T03:02:54.274806Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,100 or above",KXBTCD
