observed_at,ticker,close_time,minutes_remaining,strike,btc,yes_bid,yes_bid_size,yes_ask,yes_ask_size,yes_depth_5c,no_depth_5c,yes_depth_10c,no_depth_10c,yes_total,no_total,imbalance_touch,imbalance_5c,weighted_mid,mid,spread,n_yes_levels,n_no_levels,volume,open_interest,outcome
2026-09-11T00:00:36.853645+00:00,KXBTC15M-26SEP102015-15,2026-09-11T00:15:00Z,14.39,76539.68,76521.93,0.49,8306.01,0.5,363.02,20150.72,16802.79,30034.28,41944.38,87554.36,75977.42,0.916248992101769,0.09059843029796087,0.49958124496050876,0.495,0.010000000000000009,30,30,29088.20,23370.57,
2026-09-11T00:00:57.119302+00:00,KXBTC15M-26SEP102015-15,2026-09-11T00:15:00Z,14.05,76539.68,76618.5,0.69,5833.9,0.7,8118.59,13971.97,38162.67,37329.83,54648.979999999996,69869.47,118222.74,-0.16374783282410527,-0.46400435487806185,0.6941812608358794,0.695,0.010000000000000009,30,30,101794.05,70102.26,
2026-09-11T00:01:17.401815+00:00,KXBTC15M-26SEP102015-15,2026-09-11T00:15:00Z,13.71,76539.68,76539.26,0.52,3213.08,0.53,7724.14,16162.26,18973.48,23196.32,27485.12,77150.59,81791.27,-0.4124503301570234,-0.08001026874629649,0.5229377483492149,0.525,0.010000000000000009,30,30,101794.05,70102.26,
2026-09-11T00:01:37.659816+00:00,KXBTC15M-26SEP102015-15,2026-09-11T00:15:00Z,13.37,76539.68,76542.01,0.54,5675.57,0.55,4900.5,15979.98,20010.83,40760.49,43227.47,78279.98,88646.28,0.07328525624357628,-0.11199664581041667,0.545366426281218,0.545,0.010000000000000009,30,30,218405.39,113060.73,
2026-09-11T00:01:57.968400+00:00,KXBTC15M-26SEP102015-15,2026-09-11T00:15:00Z,13.04,76539.68,76593.87,0.67,2642.44,0.6799999999999999,4303.65,12838.12,20931.64,37333.229999999996,32494.239999999998,74954.86,105610.08,-0.239157569222397,-0.23966767901222863,0.673804212153888,0.675,0.009999999999999898,30,30,312703.54,150599.48,
2026-09-11T00:02:18.274757+00:00,KXBTC15M-26SEP102015-15,2026-09-11T00:15:00Z,12.7,76539.68,76579.45,0.63,7147.02,0.64,674.02,17723.34,11992.41,42632.89,40594.71,81780.42,106996.78,0.8276392909382895,0.19285833270235483,0.6391381964546914,0.635,0.010000000000000009,30,30,312703.54,150599.48,
2026-09-11T00:02:38.527649+00:00,KXBTC15M-26SEP102015-15,2026-09-11T00:15:00Z,12.36,76539.68,76604.29,0.65,5492.95,0.6599999999999999,3346.37,14244.48,20626.95,38901.44,51439.42,79111.75,113296.87,0.24284447219921895,-0.18302862830689767,0.656214222360996,0.655,0.009999999999999898,30,30,447689.24,203720.41,
2026-09-11T00:02:58.788692+00:00,KXBTC15M-26SEP102015-15,2026-09-11T00:15:00Z,12.02,76539.68,76630.15,0.71,3777.25,0.72,8040.85,17924.85,20040.72,41997.48,50162.61,80538.05,106725.84,-0.3607686514752795,-0.05573128495107548,0.7131961567426236,0.715,0.010000000000000009,30,30,447689.24,203720.41,
2026-09-11T00:03:19.033797+00:00,KXBTC15M-26SEP102015-15,2026-09-11T00:15:00Z,11.68,76539.68,76659.57,0.77,5744.93,0.78,8406.25,17226.49,42948.020000000004,43066.43,68920.91,78467.5,120687.38,-0.1880634689121331,-0.42744893144954565,0.7740596826554392,0.775,0.010000000000000009,30,30,535890.07,249098.64,
