timestamp,ticker,close_time,side,minutes_remaining,entry_price,contracts,stake,fees,model_probability,market_probability,edge,p_yes,y,result,won,profit_loss,bankroll_before,bankroll,spread,mid,rv_5m,dist_pct
2026-08-06 12:16:00+00:00,KXBTC15M-26AUG060830-30,2026-08-06 12:30:00+00:00,NO,14,0.43000000000000005,23,9.89,0.4,0.5173691790660463,0.43000000000000005,0.08736917906604624,0.4826308209339537,1,yes,0,-10.290000000000001,998.6390000000001,988.3490000000002,0.010000000000000009,0.575,0.00025910414510146905,-4.222169962520006e-05
2026-08-06 12:31:00+00:00,KXBTC15M-26AUG060845-45,2026-08-06 12:45:00+00:00,NO,14,0.56,17,9.520000000000001,0.3,0.6653398312446602,0.56,0.10533983124466018,0.33466016875533977,0,no,1,7.179999999999999,988.3490000000002,995.5290000000001,0.010000000000000009,0.445,0.0001052158216791406,-0.00016811977572439574
2026-08-06 12:48:00+00:00,KXBTC15M-26AUG060900-00,2026-08-06 13:00:00+00:00,NO,12,0.54,18,9.72,0.32,0.6710532926755403,0.54,0.13105329267554022,0.32894670732445974,0,no,1,7.959999999999999,995.5290000000001,1003.4890000000001,0.009999999999999953,0.46499999999999997,0.0001383735536372027,-0.00021224050572821174
2026-08-06 13:01:00+00:00,KXBTC15M-26AUG060915-15,2026-08-06 13:15:00+00:00,NO,14,0.54,18,9.72,0.32,0.7895683230616353,0.54,0.24956832306163523,0.2104316769383648,0,no,1,7.959999999999999,1003.4890000000001,1011.4490000000002,0.009999999999999953,0.46499999999999997,0.00013229580992685276,-0.00039836267347959087
2026-08-06 13:16:00+00:00,KXBTC15M-26AUG060930-30,2026-08-06 13:30:00+00:00,NO,14,0.55,18,9.9,0.32,0.6190269792234129,0.55,0.06902697922341283,0.3809730207765871,0,no,1,7.779999999999999,1011.4490000000002,1019.2290000000002,0.010000000000000009,0.455,0.00023977920100140933,-0.0002717399349102534
2026-08-06 13:48:00+00:00,KXBTC15M-26AUG061000-00,2026-08-06 14:00:00+00:00,YES,12,0.66,15,9.9,0.24,0.8278166917977665,0.66,0.16781669179776648,0.8278166917977665,1,yes,1,4.859999999999999,1019.2290000000002,1024.0890000000002,0.010000000000000009,0.655,0.00018859515819635945,0.000617945536244946
2026-08-06 14:10:00+00:00,KXBTC15M-26AUG061015-15,2026-08-06 14:15:00+00:00,NO,5,0.55,18,9.9,0.32,0.7825549037151385,0.55,0.23255490371513843,0.21744509628486153,1,yes,0,-10.22,1024.0890000000002,1013.8690000000001,0.010000000000000009,0.455,0.0001253880424459411,-0.00021890803394031266
2026-08-06 14:24:00+00:00,KXBTC15M-26AUG061030-30,2026-08-06 14:30:00+00:00,NO,6,0.36,28,10.08,0.46,0.4469452929304678,0.36,0.08694529293046782,0.5530547070695322,0,no,1,17.46,1013.8690000000001,1031.3290000000002,0.010000000000000009,0.645,0.0010708169055100557,0.0003499184972444169
2026-08-06 14:35:00+00:00,KXBTC15M-26AUG061045-45,2026-08-06 14:45:00+00:00,NO,10,0.09999999999999998,103,10.299999999999997,0.65,0.2308643361871765,0.09999999999999998,0.13086433618717652,0.7691356638128235,1,yes,0,-10.949999999999998,1031.3290000000002,1020.3790000000001,0.0010000000000000009,0.9005000000000001,0.0008948789959885121,0.0020849538291705105
2026-08-06 14:48:00+00:00,KXBTC15M-26AUG061100-00,2026-08-06 15:00:00+00:00,NO,12,0.52,19,9.88,0.34,0.5817967584762467,0.52,0.06179675847624666,0.41820324152375327,0,no,1,8.78,1020.3790000000001,1029.159,0.010000000000000009,0.485,0.00027272470372497837,-0.00019506363893295742
2026-08-06 15:07:00+00:00,KXBTC15M-26AUG061115-15,2026-08-06 15:15:00+00:00,NO,8,0.18999999999999995,54,10.259999999999998,0.59,0.27255668439681957,0.18999999999999995,0.08255668439681962,0.7274433156031804,1,yes,0,-10.849999999999998,1029.159,1018.3090000000001,0.009999999999999898,0.815,0.0006858808765141188,0.001174559138658715
2026-08-06 15:20:00+00:00,KXBTC15M-26AUG061130-30,2026-08-06 15:30:00+00:00,YES,10,0.11,92,10.12,0.64,0.2090257747900049,0.11,0.09902577479000489,0.2090257747900049,0,no,0,-10.76,1018.3090000000001,1007.5490000000001,0.009999999999999995,0.10500000000000001,0.0007965656467639783,-0.002037791803315314
2026-08-06 15:40:00+00:00,KXBTC15M-26AUG061145-45,2026-08-06 15:45:00+00:00,NO,5,0.78,12,9.36,0.15,0.9116689447429767,0.78,0.13166894474297663,0.08833105525702328,0,no,1,2.4900000000000007,1007.5490000000001,1010.0390000000001,0.010000000000000009,0.225,0.00026169775306805456,-0.0007903184370375849
2026-08-06 15:46:00+00:00,KXBTC15M-26AUG061200-00,2026-08-06 16:00:00+00:00,NO,14,0.55,18,9.9,0.32,0.663101791763186,0.55,0.11310179176318591,0.33689820823681405,0,no,1,7.779999999999999,1010.0390000000001,1017.8190000000001,0.019999999999999962,0.45999999999999996,0.00020018162557860567,-0.00031524155848006163
2026-08-06 16:09:00+00:00,KXBTC15M-26AUG061215-15,2026-08-06 16:15:00+00:00,NO,6,0.43000000000000005,23,9.89,0.4,0.48140206495985094,0.43000000000000005,0.05140206495985089,0.5185979350401491,0,no,1,12.709999999999999,1017.8190000000001,1030.529,0.010000000000000009,0.575,0.0006530303021129925,7.459972295942308e-05
2026-08-06 16:16:00+00:00,KXBTC15M-26AUG061230-30,2026-08-06 16:30:00+00:00,NO,14,0.49,21,10.29,0.37,0.5772947354545357,0.49,0.0872947354545357,0.4227052645454643,1,yes,0,-10.659999999999998,1030.529,1019.869,0.010000000000000009,0.515,0.0002364741842649436,-0.00017250229757881375
2026-08-06 16:39:00+00:00,KXBTC15M-26AUG061245-45,2026-08-06 16:45:00+00:00,NO,6,0.36,28,10.08,0.46,0.4450248592686309,0.36,0.0850248592686309,0.5549751407313691,1,yes,0,-10.540000000000001,1019.869,1009.3290000000001,0.010000000000000009,0.645,0.00040454018335933043,0.0001369950378384832
2026-08-06 16:48:00+00:00,KXBTC15M-26AUG061300-00,2026-08-06 17:00:00+00:00,NO,12,0.78,12,9.36,0.15,0.9905395896704549,0.78,0.21053958967045483,0.009460410329545166,1,yes,0,-9.51,1009.3290000000001,999.8190000000001,0.010000000000000009,0.225,0.0001228757025166774,-0.0009985480304386396
2026-08-06 17:05:00+00:00,KXBTC15M-26AUG061315-15,2026-08-06 17:15:00+00:00,NO,10,0.17000000000000004,58,9.860000000000003,0.58,0.24894613537761456,0.17000000000000004,0.07894613537761452,0.7510538646223854,0,no,1,47.56,999.8190000000001,1047.3790000000001,0.010000000000000009,0.835,0.0004177813806410932,0.0008958832495336022
2026-08-06 17:31:00+00:00,KXBTC15M-26AUG061345-45,2026-08-06 17:45:00+00:00,NO,14,0.49,21,10.29,0.37,0.5513864472004584,0.49,0.06138644720045838,0.44861355279954157,0,no,1,10.340000000000002,1047.3790000000001,1057.719,0.010000000000000009,0.515,0.00016263078106463108,-7.85949208497172e-05
2026-08-06 17:46:00+00:00,KXBTC15M-26AUG061400-00,2026-08-06 18:00:00+00:00,NO,14,0.4,26,10.4,0.44,0.45342102916743043,0.4,0.05342102916743041,0.5465789708325696,1,yes,0,-10.84,1057.719,1046.8790000000001,0.010000000000000009,0.605,0.0003085513049898727,0.000135111056019932
2026-08-06 18:01:00+00:00,KXBTC15M-26AUG061415-15,2026-08-06 18:15:00+00:00,NO,14,0.54,19,10.260000000000002,0.34,0.7069157785373419,0.54,0.16691577853734185,0.2930842214626581,0,no,1,8.399999999999999,1046.8790000000001,1055.2790000000002,0.009999999999999953,0.46499999999999997,0.0001398454294867812,-0.00028481706659788664
2026-08-06 18:16:00+00:00,KXBTC15M-26AUG061430-30,2026-08-06 18:30:00+00:00,YES,14,0.69,15,10.35,0.23,0.7975705856981651,0.69,0.10757058569816513,0.7975705856981651,0,no,0,-10.58,1055.2790000000002,1044.6990000000003,0.009999999999999898,0.685,0.0001188497659856114,0.00037048851912069303
2026-08-06 18:31:00+00:00,KXBTC15M-26AUG061445-45,2026-08-06 18:45:00+00:00,NO,14,0.6,17,10.2,0.29,0.6537627921712772,0.6,0.05376279217127722,0.34623720782872286,0,no,1,6.510000000000001,1044.6990000000003,1051.2090000000003,0.009999999999999953,0.405,0.00026631335387765993,-0.0003940189780636816
2026-08-06 18:52:00+00:00,KXBTC15M-26AUG061500-00,2026-08-06 19:00:00+00:00,NO,8,0.64,16,10.24,0.26,0.8313984540270284,0.64,0.19139845402702838,0.1686015459729716,0,no,1,5.5,1051.2090000000003,1056.7090000000003,0.010000000000000009,0.365,0.00016853641186216555,-0.0004573805671985731
2026-08-06 19:01:00+00:00,KXBTC15M-26AUG061515-15,2026-08-06 19:15:00+00:00,YES,14,0.6,17,10.2,0.29,0.6565917230700622,0.6,0.056591723070062216,0.6565917230700622,1,yes,1,6.510000000000001,1056.7090000000003,1063.2190000000003,0.010000000000000009,0.595,0.00011225842114851623,0.00016936264021749636
2026-08-06 19:16:00+00:00,KXBTC15M-26AUG061530-30,2026-08-06 19:30:00+00:00,NO,14,0.65,16,10.4,0.26,0.8254133941638384,0.65,0.1754133941638384,0.1745866058361616,0,no,1,5.34,1063.2190000000003,1068.5590000000002,0.010000000000000009,0.355,9.693289513092714e-05,-0.0003394903358624468
2026-08-06 19:37:00+00:00,KXBTC15M-26AUG061545-45,2026-08-06 19:45:00+00:00,NO,8,0.35,30,10.5,0.48,0.41312396365344584,0.35,0.06312396365344586,0.5868760363465542,1,yes,0,-10.98,1068.5590000000002,1057.5790000000002,0.010000000000000009,0.655,0.0004096515593445983,0.000254379143955763
2026-08-06 19:50:00+00:00,KXBTC15M-26AUG061600-00,2026-08-06 20:00:00+00:00,NO,10,0.52,20,10.4,0.35,0.5718808754152023,0.52,0.051880875415202254,0.4281191245847978,1,yes,0,-10.75,1057.5790000000002,1046.8290000000002,0.010000000000000009,0.485,0.00015485255138061302,-8.871005328814352e-05
2026-08-06 20:07:00+00:00,KXBTC15M-26AUG061615-15,2026-08-06 20:15:00+00:00,YES,8,0.938,11,10.318,0.05,0.9889043221091,0.938,0.05090432210910001,0.9889043221091,1,yes,1,0.6320000000000003,1046.8290000000002,1047.4610000000002,0.0009999999999998899,0.9375,0.0001895020998995074,0.00122660841143718
2026-08-06 20:18:00+00:00,KXBTC15M-26AUG061630-30,2026-08-06 20:30:00+00:00,NO,12,0.74,14,10.36,0.19,0.8480815612595942,0.74,0.10808156125959423,0.15191843874040573,0,no,1,3.4500000000000006,1047.4610000000002,1050.9110000000003,0.010000000000000009,0.265,0.00010539413513650408,-0.0003753359023680458
2026-08-06 20:41:00+00:00,KXBTC15M-26AUG061645-45,2026-08-06 20:45:00+00:00,NO,4,0.43999999999999995,23,10.12,0.4,0.5592109598029664,0.43999999999999995,0.11921095980296648,0.4407890401970336,0,no,1,12.48,1050.9110000000003,1063.3910000000003,0.009999999999999898,0.565,0.000176087790965159,-5.246187434171379e-05
2026-08-06 20:50:00+00:00,KXBTC15M-26AUG061700-00,2026-08-06 21:00:00+00:00,NO,10,0.43999999999999995,24,10.559999999999999,0.42,0.5516810000121343,0.43999999999999995,0.11168100001213432,0.44831899998786573,0,no,1,13.020000000000001,1063.3910000000003,1076.4110000000003,0.009999999999999898,0.565,0.00014246771024476582,-5.852545049844782e-05
2026-08-06 21:01:00+00:00,KXBTC15M-26AUG061715-15,2026-08-06 21:15:00+00:00,NO,14,0.31999999999999995,33,10.559999999999999,0.51,0.38086315836415474,0.31999999999999995,0.06086315836415479,0.6191368416358453,1,yes,0,-11.069999999999999,1076.4110000000003,1065.3410000000003,0.019999999999999907,0.69,0.00023525479308708817,0.0002669381080937505
2026-08-06 21:20:00+00:00,KXBTC15M-26AUG061730-30,2026-08-06 21:30:00+00:00,NO,10,0.48,22,10.559999999999999,0.39,0.5683669828460965,0.48,0.08836698284609656,0.43163301715390345,0,no,1,11.05,1065.3410000000003,1076.3910000000003,0.010000000000000009,0.525,0.0003206262961175071,-0.00017459834620447978
2026-08-06 21:31:00+00:00,KXBTC15M-26AUG061745-45,2026-08-06 21:45:00+00:00,NO,14,0.37,29,10.73,0.48,0.4223917251374043,0.37,0.05239172513740431,0.5776082748625957,1,yes,0,-11.21,1076.3910000000003,1065.1810000000003,0.010000000000000009,0.635,0.00017061610568351983,0.00012499033459834052
2026-08-06 21:48:00+00:00,KXBTC15M-26AUG061800-00,2026-08-06 22:00:00+00:00,NO,12,0.61,17,10.37,0.29,0.6772976269974099,0.61,0.06729762699740993,0.3227023730025901,0,no,1,6.340000000000001,1065.1810000000003,1071.5210000000002,0.010000000000000009,0.395,0.00020681381997331792,-0.00032961201421033426
2026-08-06 22:12:00+00:00,KXBTC15M-26AUG061815-15,2026-08-06 22:15:00+00:00,YES,3,0.17,63,10.71,0.63,0.2616512696270593,0.17,0.0916512696270593,0.2616512696270593,0,no,0,-11.340000000000002,1071.5210000000002,1060.1810000000003,0.010000000000000009,0.165,0.00026442706565333246,-0.00029228240879219936
2026-08-06 22:16:00+00:00,KXBTC15M-26AUG061830-30,2026-08-06 22:30:00+00:00,NO,14,0.52,20,10.4,0.35,0.6033853645883767,0.52,0.08338536458837664,0.39661463541162334,0,no,1,9.25,1060.1810000000003,1069.4310000000003,0.010000000000000009,0.485,0.00010610966085595702,-0.00010406286266695375
2026-08-06 22:37:00+00:00,KXBTC15M-26AUG061845-45,2026-08-06 22:45:00+00:00,NO,8,0.4,26,10.4,0.44,0.4594800789459388,0.4,0.059480078945938764,0.5405199210540612,0,no,1,15.16,1069.4310000000003,1084.5910000000003,0.010000000000000009,0.605,0.00017939786971010719,5.162746245113148e-05
2026-08-06 22:46:00+00:00,KXBTC15M-26AUG061900-00,2026-08-06 23:00:00+00:00,NO,14,0.25,43,10.75,0.57,0.34771165048444774,0.25,0.09771165048444774,0.6522883495155523,1,yes,0,-11.32,1084.5910000000003,1073.2710000000004,0.010000000000000009,0.755,0.00029290322031059974,0.00042916044923257957
2026-08-06 23:01:00+00:00,KXBTC15M-26AUG061915-15,2026-08-06 23:15:00+00:00,NO,14,0.6699999999999999,16,10.719999999999999,0.25,0.7535525721782841,0.6699999999999999,0.08355257217828416,0.24644742782171597,0,no,1,5.030000000000001,1073.2710000000004,1078.3010000000004,0.010000000000000009,0.335,0.00011281807641937937,-0.00028941530022519313
2026-08-06 23:18:00+00:00,KXBTC15M-26AUG061930-30,2026-08-06 23:30:00+00:00,NO,12,0.56,19,10.64,0.33,0.6176671256527843,0.56,0.0576671256527842,0.38233287434721575,0,no,1,8.03,1078.3010000000004,1086.3310000000004,0.010000000000000009,0.445,0.00014116129755724696,-0.00014637521458504832
2026-08-06 23:33:00+00:00,KXBTC15M-26AUG061945-45,2026-08-06 23:45:00+00:00,NO,12,0.48,22,10.559999999999999,0.39,0.5327329902866866,0.48,0.052732990286686654,0.4672670097133134,0,no,1,11.05,1086.3310000000004,1097.3810000000003,0.010000000000000009,0.525,0.00012043817509019905,-3.426976504805612e-05
2026-08-06 23:46:00+00:00,KXBTC15M-26AUG062000-00,2026-08-07 00:00:00+00:00,NO,14,0.5800000000000001,18,10.440000000000001,0.31,0.6741672746738587,0.5800000000000001,0.09416727467385866,0.32583272532614127,1,yes,0,-10.750000000000002,1097.3810000000003,1086.6310000000003,0.010000000000000009,0.425,0.00014171923910354973,-0.00023935926516704953
2026-08-07 00:13:00+00:00,KXBTC15M-26AUG062015-15,2026-08-07 00:15:00+00:00,NO,2,0.18000000000000005,60,10.800000000000002,0.62,0.3732278821191566,0.18000000000000005,0.19322788211915654,0.6267721178808434,0,no,1,48.58,1086.6310000000003,1135.2110000000002,0.010000000000000009,0.825,0.0001960284257783606,8.963570090370077e-05
2026-08-07 00:22:00+00:00,KXBTC15M-26AUG062030-30,2026-08-07 00:30:00+00:00,YES,8,0.29,39,11.309999999999999,0.57,0.3570877751118574,0.29,0.06708777511185743,0.3570877751118574,0,no,0,-11.879999999999999,1135.2110000000002,1123.3310000000001,0.009999999999999953,0.28500000000000003,0.0004339500598139848,-0.00044943771247885067
2026-08-07 00:31:00+00:00,KXBTC15M-26AUG062045-45,2026-08-07 00:45:00+00:00,NO,14,0.76,14,10.64,0.18,0.817098632141623,0.76,0.05709863214162303,0.18290136785837696,1,yes,0,-10.82,1123.3310000000001,1112.5110000000002,0.010000000000000009,0.245,0.00020256209820394887,-0.000685198421848443
2026-08-07 00:48:00+00:00,KXBTC15M-26AUG062100-00,2026-08-07 01:00:00+00:00,YES,12,0.28,39,10.920000000000002,0.56,0.3474353289508192,0.28,0.06743532895081916,0.3474353289508192,0,no,0,-11.480000000000002,1112.5110000000002,1101.0310000000002,0.010000000000000009,0.275,0.00039716463552921187,-0.0005395245710102525
2026-08-07 01:01:00+00:00,KXBTC15M-26AUG062115-15,2026-08-07 01:15:00+00:00,NO,14,0.16000000000000003,68,10.880000000000003,0.64,0.26605856673525563,0.16000000000000003,0.1060585667352556,0.7339414332647444,1,yes,0,-11.520000000000003,1101.0310000000002,1089.5110000000002,0.010000000000000009,0.845,0.0005709108926107916,0.0013355111976101064
2026-08-07 01:24:00+00:00,KXBTC15M-26AUG062130-30,2026-08-07 01:30:00+00:00,YES,6,0.31,35,10.85,0.53,0.3742274541176456,0.31,0.06422745411764558,0.3742274541176456,1,yes,1,23.619999999999997,1089.5110000000002,1113.131,0.010000000000000009,0.305,0.00043244980410536146,-0.00033962985943625235
2026-08-07 01:39:00+00:00,KXBTC15M-26AUG062145-45,2026-08-07 01:45:00+00:00,YES,6,0.23,48,11.040000000000001,0.6,0.2904782094535205,0.23,0.060478209453520476,0.2904782094535205,0,no,0,-11.64,1113.131,1101.491,0.010000000000000009,0.225,0.0003787053758938505,-0.0005119124910842876
2026-08-07 01:46:00+00:00,KXBTC15M-26AUG062200-00,2026-08-07 02:00:00+00:00,YES,14,0.73,15,10.95,0.21,0.7820934073795274,0.73,0.05209340737952739,0.7820934073795274,1,yes,1,3.8400000000000007,1101.491,1105.331,0.010000000000000009,0.725,0.00024744375844696313,0.0007217590770689508
2026-08-07 02:14:00+00:00,KXBTC15M-26AUG062215-15,2026-08-07 02:15:00+00:00,YES,1,0.063,175,11.025,0.73,0.224227031220178,0.063,0.161227031220178,0.224227031220178,0,no,0,-11.755,1105.331,1093.5759999999998,0.0030000000000000027,0.0615,0.0005401815321389332,-0.0004093710072732293
2026-08-07 02:16:00+00:00,KXBTC15M-26AUG062230-30,2026-08-07 02:30:00+00:00,NO,14,0.20999999999999996,52,10.919999999999998,0.61,0.2608636517790085,0.20999999999999996,0.050863651779008534,0.7391363482209915,0,no,1,40.47,1093.5759999999998,1134.0459999999998,0.010000000000000009,0.795,0.000662333117891803,0.0015890220706835656
2026-08-07 02:39:00+00:00,KXBTC15M-26AUG062245-45,2026-08-07 02:45:00+00:00,NO,6,0.43000000000000005,26,11.180000000000001,0.45,0.4892802610340726,0.43000000000000005,0.05928026103407258,0.5107197389659274,1,yes,0,-11.63,1134.0459999999998,1122.4159999999997,0.010000000000000009,0.575,0.0003285860801618847,2.162996911581061e-05
2026-08-07 02:46:00+00:00,KXBTC15M-26AUG062300-00,2026-08-07 03:00:00+00:00,NO,14,0.4,28,11.200000000000001,0.48,0.48689337856191206,0.4,0.08689337856191204,0.5131066214380879,0,no,1,16.319999999999997,1122.4159999999997,1138.7359999999996,0.010000000000000009,0.605,0.0007178360001941845,8.826067728873177e-05
2026-08-07 03:01:00+00:00,KXBTC15M-26AUG062315-15,2026-08-07 03:15:00+00:00,YES,14,0.19,59,11.21,0.64,0.24379094474756596,0.19,0.05379094474756596,0.24379094474756596,0,no,0,-11.850000000000001,1138.7359999999996,1126.8859999999997,0.010000000000000009,0.185,0.0005305226017414424,-0.001376982112131997
2026-08-07 03:20:00+00:00,KXBTC15M-26AUG062330-30,2026-08-07 03:30:00+00:00,NO,10,0.54,20,10.8,0.35,0.7077622695988356,0.54,0.16776226959883556,0.2922377304011644,0,no,1,8.85,1126.8859999999997,1135.7359999999996,0.009999999999999953,0.46499999999999997,0.00010787308240369056,-0.00018652975165089902
2026-08-07 03:31:00+00:00,KXBTC15M-26AUG062345-45,2026-08-07 03:45:00+00:00,NO,14,0.33999999999999997,33,11.219999999999999,0.52,0.39247705647645437,0.33999999999999997,0.0524770564764544,0.6075229435235456,1,yes,0,-11.739999999999998,1135.7359999999996,1123.9959999999996,0.010000000000000009,0.665,0.0003989321231844958,0.0004073852186701199
2026-08-07 03:46:00+00:00,KXBTC15M-26AUG070000-00,2026-08-07 04:00:00+00:00,NO,14,0.56,20,11.200000000000001,0.35,0.6475516230592613,0.56,0.08755162305926123,0.3524483769407388,0,no,1,8.45,1123.9959999999996,1132.4459999999997,0.010000000000000009,0.445,0.00014009490209448438,-0.00019849977108743477
2026-08-07 04:01:00+00:00,KXBTC15M-26AUG070015-15,2026-08-07 04:15:00+00:00,NO,14,0.6,18,10.799999999999999,0.31,0.7031747147018655,0.6,0.10317471470186557,0.29682528529813446,1,yes,0,-11.11,1132.4459999999997,1121.3359999999998,0.009999999999999953,0.405,0.00016425706695252136,-0.0003278647690158065
2026-08-07 04:22:00+00:00,KXBTC15M-26AUG070030-30,2026-08-07 04:30:00+00:00,YES,8,0.81,13,10.530000000000001,0.15,0.9292959014739469,0.81,0.11929590147394686,0.9292959014739469,0,no,0,-10.680000000000001,1121.3359999999998,1110.6559999999997,0.010000000000000009,0.805,0.00014738609412154308,0.0006132245134786718
2026-08-07 04:37:00+00:00,KXBTC15M-26AUG070045-45,2026-08-07 04:45:00+00:00,YES,8,0.8,13,10.4,0.15,0.85417927011681,0.8,0.05417927011681001,0.85417927011681,0,no,0,-10.55,1110.6559999999997,1100.1059999999998,0.010000000000000009,0.795,0.00017357408111241617,0.0005178455136243265
